"Judet","Localitate","Agentie","Km","Cod rutare","ID localitate FAN","Litera cartare"
"Buzau","Plopeasa","Buzau","40","1000","24112","F"
"Buzau","Plopi","Ramnicu Sarat","26","1060","31286","F"
"Buzau","Plostina","Buzau","75","1000","11617","F"
"Buzau","Podgoria","Ramnicu Sarat","0","1060","17846","F"
"Buzau","Podu Muncii","Buzau","50","1000","11618","F"
"Buzau","Poenitele","Buzau","73","1000","11619","F"
"Buzau","Pogoanele","Buzau","40","1000","11620","F"
"Buzau","Pogonele","Buzau","0","1000","24028","F"
"Buzau","Poiana Pletari","Buzau","53","1000","24113","F"
"Buzau","Poiana Valcului","Buzau","55","1000","24114","F"
"Buzau","Poienile","Buzau","55","1000","24029","F"
"Buzau","Policiori","Buzau","35","1000","24115","F"
"Buzau","Posobesti","Buzau","60","1000","24030","F"
"Buzau","Posta (Cilibia)","Buzau","25","1000","24031","F"
"Buzau","Posta (Topliceni)","Ramnicu Sarat","0","1060","23951","F"
"Buzau","Posta Calnau","Buzau","0","1000","24184","F"
"Buzau","Potarnichesti","Buzau","0","1000","11622","F"
"Buzau","Potecu","Buzau","70","1000","24185","F"
"Buzau","Potoceni","Buzau","0","1000","11623","F"
"Buzau","Prosca","Buzau","40","1000","24116","F"
"Buzau","Pruneni","Buzau","25","1000","11624","F"
"Buzau","Puiesti","Ramnicu Sarat","22","1060","17847","F"
"Buzau","Puiestii de Jos","Ramnicu Sarat","22","1060","23957","F"
"Buzau","Puiestii de Sus","Ramnicu Sarat","0","1060","23958","F"
"Buzau","Punga","Buzau","40","1000","11625","F"
"Buzau","Racoviteni","Ramnicu Sarat","0","1060","17848","F"
"Buzau","Raducesti","Ramnicu Sarat","0","1060","17849","F"
"Buzau","Ramnicelu","Ramnicu Sarat","0","1060","17850","F"
"Buzau","Ramnicu Sarat","Ramnicu Sarat","0","1060","221","F"
"Buzau","Rapile","Buzau","70","1000","24032","F"
"Buzau","Ratesti","Buzau","25","1000","11627","F"
"Buzau","Recea","Buzau","75","1000","11628","F"
"Buzau","Robeasca","Buzau","45","1000","11629","F"
"Buzau","Robesti","Buzau","30","1000","11630","F"
"Buzau","Rosioru","Ramnicu Sarat","26","1060","23952","F"
"Buzau","Rubla","Ramnicu Sarat","0","1060","17851","F"
"Buzau","Ruginoasa","Buzau","65","1000","24117","F"
"Buzau","Runcu","Buzau","35","1000","11631","F"
"Buzau","Rusavat","Buzau","50","1000","24186","F"
"Buzau","Rusetu","Buzau","0","1000","11632","F"
"Buzau","Sageata","Buzau","0","1000","11633","F"
"Buzau","Sahateni","Buzau","27","1000","11634","F"
"Buzau","Salcia","Buzau","25","1000","24033","F"
"Buzau","Salcioara","Ramnicu Sarat","22","1060","17852","F"
"Buzau","Sapoca","Buzau","0","1000","11635","F"
"Buzau","Saranga","Buzau","0","1000","11636","F"
"Buzau","Sarata","Buzau","0","1000","24121","F"
"Buzau","Sarata-Monteoru","Buzau","0","1000","24035","F"
"Buzau","Sarbesti","Buzau","55","1000","24034","F"
"Buzau","Sareni","Buzau","60","1000","24187","F"
"Buzau","Sarile","Buzau","65","1000","11638","F"
"Buzau","Sarile-Catun","Buzau","55","1000","24036","F"
"Buzau","Sarulesti","Buzau","50","1000","11639","F"
"Buzau","Sasenii Noi","Buzau","0","1000","11640","F"
"Buzau","Sasenii pe Vale","Buzau","0","1000","24188","F"
"Buzau","Sasenii Vechi","Buzau","0","1000","24189","F"
"Buzau","Satu Nou (Glodeanu-Silistea)","Buzau","50","1000","24118","F"
"Buzau","Satu Nou (Mihailesti)","Buzau","35","1000","24119","F"
"Buzau","Satu Vechi","Buzau","55","1000","24120","F"
"Buzau","Satuc","Buzau","0","1000","11641","F"
"Buzau","Scaeni","Buzau","60","1000","24037","F"
"Buzau","Scarisoara","Buzau","55","1000","24190","F"
"Buzau","Scarlatesti","Buzau","25","1000","24038","F"
"Buzau","Scorosesti","Buzau","60","1000","24122","F"
"Buzau","Scorteanca","Buzau","47","1000","24039","F"
"Buzau","Scortoasa","Buzau","40","1000","11642","F"
"Buzau","Scurtesti","Buzau","0","1000","11643","F"
"Buzau","Scutelnici","Buzau","45","1000","11644","F"
"Buzau","Secuiu","Buzau","108","1000","31075","F"
"Buzau","Sergent Ionel stefan","Buzau","56","1000","24191","F"
"Buzau","Sibiciu de Jos","Buzau","65","1000","24040","F"
"Buzau","Sibiciu de Sus","Buzau","65","1000","11645","F"
"Buzau","Sindrila","Buzau","74","1000","31076","F"
"Buzau","Siriu","Buzau","80","1000","11646","F"
"Buzau","Slobozia","Buzau","65","1000","24123","F"
"Buzau","Smardan","Buzau","35","1000","11647","F"
"Buzau","Smeeni","Buzau","0","1000","11648","F"
"Buzau","Smeesti","Buzau","65","1000","24041","F"
"Buzau","Soresti","Buzau","0","1000","24042","F"
"Buzau","Spataru","Buzau","0","1000","11650","F"
"Buzau","Spidele","Ramnicu Sarat","28","1060","31287","F"
"Buzau","Stalpu","Buzau","0","1000","11651","F"
"Buzau","Stancesti","Buzau","0","1000","11652","F"
"Buzau","Stanila","Buzau","80","1000","24192","F"
"Buzau","Stavarasti","Ramnicu Sarat","38","1060","27300","F"
"Buzau","Stiubei","Ramnicu Sarat","0","1060","17854","F"
"Buzau","Strezeni","Buzau","40","1000","24043","F"
"Buzau","Stroesti","Buzau","65","1000","24193","F"
"Buzau","Suchea","Buzau","50","1000","11653","F"
"Buzau","Suditi (Gheraseni)","Buzau","0","1000","24124","F"
"Buzau","Suditi (Posta Calnau)","Buzau","0","1000","24194","F"
"Buzau","Tabacari","Ramnicu Sarat","0","1060","31288","F"
"Buzau","Tabarasti","Buzau","0","1000","24045","F"
"Buzau","Tarcov","Buzau","40","1000","24195","F"
"Buzau","Tarlele","Buzau","30","1000","24044","F"
"Buzau","Tatarligu","Buzau","35","1000","24196","F"
"Buzau","Tatulesti","Buzau","63","1000","11657","F"
"Buzau","Tega","Buzau","65","1000","24046","F"
"Buzau","Teisu","Buzau","45","1000","24125","F"
"Buzau","Terca","Buzau","70","1000","11658","F"
"Buzau","Tintesti","Buzau","0","1000","11659","F"
"Buzau","Tisau","Buzau","35","1000","11660","F"
"Buzau","Tocileni","Buzau","35","1000","24197","F"
"Buzau","Topliceni","Ramnicu Sarat","0","1060","17855","F"
"Buzau","Toropalesti","Ramnicu Sarat","22","1060","31289","F"
"Buzau","Trestia","Buzau","38","1000","24126","F"
"Buzau","Trestieni","Buzau","40","1000","24198","F"
"Buzau","Trestioara (Chiliile)","Buzau","65","1000","24127","F"
"Buzau","Trestioara (Manzalesti)","Buzau","60","1000","24128","F"
"Buzau","Tronari","Buzau","50","1000","11661","F"
"Buzau","Tulburea","Buzau","45","1000","24129","F"
"Buzau","Udati-Lucieni","Buzau","35","1000","24047","F"
"Buzau","Udati-Manzu","Buzau","30","1000","24048","F"
"Buzau","Ulmeni","Buzau","0","1000","11662","F"
"Buzau","Ulmet","Buzau","50","1000","24049","F"
"Buzau","Unguriu","Buzau","25","1000","11663","F"
"Buzau","Ursoaia","Buzau","50","1000","11664","F"
"Buzau","Vacareasca","Buzau","45","1000","24054","F"
"Buzau","Vadu Oii","Buzau","100","1000","24199","F"
"Buzau","Vadu Pasii","Buzau","0","1000","11665","F"
"Buzau","Vadu Soresti","Ramnicu Sarat","22","1060","17856","F"
"Buzau","Valcele","Buzau","0","1000","17857","F"
"Buzau","Valcelele","Ramnicu Sarat","33","1060","23959","F"
"Buzau","Valea Banului","Buzau","45","1000","24130","F"
"Buzau","Valea Catinei","Buzau","70","1000","24131","F"
"Buzau","Valea Cotoarei","Buzau","60","1000","24132","F"
"Buzau","Valea Fantanei","Buzau","60","1000","24050","F"
"Buzau","Valea Larga","Ramnicu Sarat","25","1060","27303","F"
"Buzau","Valea Larga-Sarulesti","Buzau","50","1000","26974","F"
"Buzau","Valea lui Lalu","Ramnicu Sarat","30","1060","31290","F"
"Buzau","Valea Lupului","Buzau","65","1000","24200","F"
"Buzau","Valea Nucului","Buzau","0","1000","11666","F"
"Buzau","Valea Parului","Buzau","30","1000","11667","F"
"Buzau","Valea Purcarului","Buzau","39","1000","24201","F"
"Buzau","Valea Putului Merei","Buzau","0","1000","24133","F"
"Buzau","Valea Ramnicului","Ramnicu Sarat","0","1060","17858","F"
"Buzau","Valea Ratei","Ramnicu Sarat","23","1060","23960","F"
"Buzau","Valea Roatei","Buzau","45","1000","24134","F"
"Buzau","Valea Salciei","Ramnicu Sarat","30","1060","17859","F"
"Buzau","Valea Salciei-Catun","Ramnicu Sarat","33","1060","31291","F"
"Buzau","Valea Salciilor","Buzau","0","1000","24051","F"
"Buzau","Valea Schiopului","Ramnicu Sarat","27","1060","31292","F"
"Buzau","Valea Sibiciului","Buzau","70","1000","24052","F"
"Buzau","Valea Stanei","Buzau","50","1000","24135","F"
"Buzau","Valea stefanului","Buzau","65","1000","24053","F"
"Buzau","Valea Ursului","Buzau","55","1000","24136","F"
"Buzau","Valea Verzei","Buzau","45","1000","24137","F"
"Buzau","Valea Viei","Buzau","60","1000","11668","F"
"Buzau","Valeanca-Vilanesti","Buzau","40","1000","24139","F"
"Buzau","Varf","Buzau","40","1000","24138","F"
"Buzau","Varlaam","Buzau","95","1000","11669","F"
"Buzau","Varteju","Buzau","65","1000","24202","F"
"Buzau","Vavalucile","Buzau","63","1000","24055","F"
"Buzau","Vernesti","Buzau","0","1000","11671","F"
"Buzau","Viforata","Buzau","35","1000","24203","F"
"Buzau","Vinetisu","Buzau","85","1000","24204","F"
"Buzau","Vintila Voda","Buzau","55","1000","11672","F"
"Buzau","Vintileanca","Buzau","29","1000","11673","F"
"Buzau","Viperesti","Buzau","41","1000","11674","F"
"Buzau","Vispesti","Buzau","35","1000","24140","F"
"Buzau","Vizireni","Buzau","0","1000","11675","F"
"Buzau","Vladeni","Buzau","0","1000","24141","F"
"Buzau","Zaharesti","Buzau","65","1000","24056","F"
"Buzau","Zaplazi","Ramnicu Sarat","0","1060","31293","F"
"Buzau","Zapodia","Buzau","42","1000","31077","F"
"Buzau","Zarnesti","Buzau","0","1000","11676","F"
"Buzau","Zarnestii de Slanic","Buzau","0","1000","24143","F"
"Buzau","Zeletin","Buzau","60","1000","31397","F"
"Buzau","Ziduri","Ramnicu Sarat","0","1060","17860","F"
"Buzau","Zilisteanca","Buzau","0","1000","11677","F"
"Buzau","Zoita","Ramnicu Sarat","22","1060","23966","F"
"Buzau","Zoresti","Buzau","0","1000","11678","F"
"Calarasi","Alexandru Odobescu","Calarasi","28","1100","24674","F"
"Calarasi","Aprozi","Oltenita","35","1150","14173","F"
"Calarasi","Artari","Urziceni","44","2340","11341","F"
"Calarasi","Belciugatele","Bucuresti","0","7000","11346","B"
"Calarasi","bogata","Calarasi","25","1100","11682","F"
"Calarasi","Bogdana","Calarasi","50","1100","27055","F"
"Calarasi","Borcea","Fetesti","15","2330","26502","F"
"Calarasi","Bosneagu","Calarasi","38","1100","11683","F"
"Calarasi","Buciumeni","Oltenita","40","1150","14174","F"
"Calarasi","Budesti","Oltenita","30","1150","14175","F"
"Calarasi","Buzoeni","Calarasi","56","1100","24664","F"
"Calarasi","Calarasi","Calarasi","0","1100","13","F"
"Calarasi","Calarasii Vechi","Calarasi","0","1100","11685","F"
"Calarasi","Calareti","Bucuresti","45","7000","26676","B"
"Calarasi","Candeasca","Bucuresti","32","7000","31339","B"
"Calarasi","Cascioarele","Oltenita","20","1150","24665","F"
"Calarasi","Ceacu","Calarasi","0","1100","11686","F"
"Calarasi","Cetatea Veche","Oltenita","20","1150","14178","F"
"Calarasi","Chirnogi","Oltenita","0","1150","14179","F"
"Calarasi","Chiselet","Oltenita","25","1150","14180","F"
"Calarasi","Ciocanesti","Calarasi","26","1100","11688","F"
"Calarasi","Ciulnita-Gara","Calarasi","31","1100","24675","F"
"Calarasi","Clatesti","Oltenita","0","1150","14181","F"
"Calarasi","Coconi","Oltenita","35","1150","14182","F"
"Calarasi","Cojesti","Bucuresti","35","7000","31340","B"
"Calarasi","Constantin Brancoveanu","Calarasi","37","1100","24666","F"
"Calarasi","Coslogeni","Calarasi","0","1100","11689","F"
"Calarasi","Cotofanca","Bucuresti","65","7000","11369","B"
"Calarasi","Crivat","Oltenita","35","1150","14183","F"
"Calarasi","Cucuieti","Bucuresti","0","7000","26780","B"
"Calarasi","Cunesti","Calarasi","23","1100","11691","F"
"Calarasi","Curatesti","Oltenita","45","1150","24667","F"
"Calarasi","Curcani","Oltenita","0","1150","14184","F"
"Calarasi","Cuza Voda","Calarasi","0","1100","11692","F"
"Calarasi","Dalga","Calarasi","56","1100","11693","F"
"Calarasi","Dalga-Gara","Calarasi","54","1100","24668","F"
"Calarasi","Danesti","Calarasi","66","1100","11694","F"
"Calarasi","Darvari","Bucuresti","40","7000","11373","B"
"Calarasi","Dichiseni","Calarasi","20","1100","11695","F"
"Calarasi","Dor Marunt","Calarasi","58","1100","24685","F"
"Calarasi","Dorobantu","Calarasi","35","1100","11698","F"
"Calarasi","Dorobantu (Plataresti)","Bucuresti","40","7000","24669","B"
"Calarasi","Dragalina","Calarasi","31","1100","11699","F"
"Calarasi","Dragos Voda","Calarasi","48","1100","11700","F"
"Calarasi","Drajna Noua","Calarasi","28","1100","24676","F"
"Calarasi","Fantana Doamnei","Calarasi","66","1100","11703","F"
"Calarasi","Faurei","Calarasi","50","1100","11704","F"
"Calarasi","Florica","Bucuresti","45","7000","11383","B"
"Calarasi","Floroaica","Calarasi","29","1100","11706","F"
"Calarasi","Frasinet","Calarasi","65","1100","11707","F"
"Calarasi","Frasinetu de Jos","Calarasi","57","1100","27897","F"
"Calarasi","Frumusani","Bucuresti","0","7000","11384","B"
"Calarasi","Fundeni (Calarasi)","Bucuresti","0","7000","26763","B"
"Calarasi","Fundulea","Bucuresti","40","7000","11387","B"
"Calarasi","Galatui","Calarasi","24","1100","11708","F"
"Calarasi","Galbinasi","Bucuresti","0","7000","11389","B"
"Calarasi","Galdau","Calarasi","32","1100","11709","F"
"Calarasi","Gostilele","Bucuresti","40","7000","11395","B"
"Calarasi","Gradistea","Calarasi","22","1100","11710","F"
"Calarasi","Gruiu","Oltenita","30","1150","14185","F"
"Calarasi","Gurbanesti","Bucuresti","65","7000","11400","B"
"Calarasi","Iezeru","Calarasi","30","1100","11711","F"
"Calarasi","Ileana","Bucuresti","45","7000","11405","B"
"Calarasi","Independenta","Calarasi","20","1100","11712","F"
"Calarasi","Infratirea","Calarasi","66","1100","27898","F"
"Calarasi","Jegalia","Calarasi","30","1100","11714","F"
"Calarasi","Lehliu","Calarasi","57","1100","24677","F"
"Calarasi","Lehliu-Gara","Calarasi","51","1100","24686","F"
"Calarasi","Libertatea","Calarasi","0","1100","27899","F"
"Calarasi","Luica","Oltenita","20","1150","14186","F"
"Calarasi","Lupsanu","Calarasi","44","1100","11717","F"
"Calarasi","Luptatori","Calarasi","65","1100","24670","F"
"Calarasi","Manastirea","Oltenita","28","1150","14187","F"
"Calarasi","Marculesti-Gara","Fetesti","30","2330","27900","F"
"Calarasi","Mariuta","Bucuresti","45","7000","11413","B"
"Calarasi","Mataraua","Urziceni","47","2340","27044","F"
"Calarasi","Mihai Viteazu","Calarasi","30","1100","24678","F"
"Calarasi","Mitreni","Oltenita","0","1150","14188","F"
"Calarasi","Modelu","Calarasi","0","1100","11720","F"
